	X1	X2	X3	product	temperature	logk(T)
OHR5	17.6688	19.1027	20.3096	2	561	-11.61344489
OHR5	17.6688	19.1027	20.3096	2	564	-11.61088102
OHR5	17.6688	19.1027	20.3096	2	567	-11.60833205
OHR5	17.6688	19.1027	20.3096	2	570	-11.60579783
OHR5	17.6688	19.1027	20.3096	2	573	-11.60327817
OHR5	17.6688	19.1027	20.3096	2	576	-11.60077292
OHR5	17.6688	19.1027	20.3096	2	579	-11.59828191
OHR5	17.6688	19.1027	20.3096	2	582	-11.59580498
OHR5	17.6688	19.1027	20.3096	2	585	-11.59334198
OHR5	17.6688	19.1027	20.3096	2	588	-11.59089274
OHR5	17.6688	19.1027	20.3096	2	591	-11.58845712
OHR5	17.6688	19.1027	20.3096	2	594	-11.58603497
OHR5	17.6688	19.1027	20.3096	2	597	-11.58362614
OHR5	17.6688	19.1027	20.3096	2	600	-11.58123049
OHR5	17.6688	19.1027	20.3096	2	603	-11.57884787
OHR5	17.6688	19.1027	20.3096	2	606	-11.57647815
OHR5	17.6688	19.1027	20.3096	2	609	-11.57412118
OHR5	17.6688	19.1027	20.3096	2	612	-11.57177683
OHR5	17.6688	19.1027	20.3096	2	615	-11.56944497
OHR5	17.6688	19.1027	20.3096	2	618	-11.56712546
OHR5	17.6688	19.1027	20.3096	2	621	-11.56481818
OHR5	17.6688	19.1027	20.3096	2	624	-11.562523
OHR5	17.6688	19.1027	20.3096	2	627	-11.56023979
OHR5	17.6688	19.1027	20.3096	2	630	-11.55796843
OHR5	17.6688	19.1027	20.3096	2	633	-11.5557088
OHR5	17.6688	19.1027	20.3096	2	636	-11.55346078
OHR5	17.6688	19.1027	20.3096	2	639	-11.55122424
OHR5	17.6688	19.1027	20.3096	2	642	-11.54899909
OHR5	17.6688	19.1027	20.3096	2	645	-11.54678519
OHR5	17.6688	19.1027	20.3096	2	648	-11.54458244
OHR5	17.6688	19.1027	20.3096	2	651	-11.54239073
OHR5	17.6688	19.1027	20.3096	2	654	-11.54020994
OHR5	17.6688	19.1027	20.3096	2	657	-11.53803997
OHR5	17.6688	19.1027	20.3096	2	660	-11.53588072
OHR5	17.6688	19.1027	20.3096	2	663	-11.53373207
OHR5	17.6688	19.1027	20.3096	2	666	-11.53159393
OHR5	17.6688	19.1027	20.3096	2	669	-11.52946619
OHR5	17.6688	19.1027	20.3096	2	672	-11.52734876
OHR5	17.6688	19.1027	20.3096	2	675	-11.52524153
OHR5	17.6688	19.1027	20.3096	2	678	-11.5231444
OHR5	17.6688	19.1027	20.3096	2	681	-11.52105729
OHR5	17.6688	19.1027	20.3096	2	684	-11.5189801
OHR5	17.6688	19.1027	20.3096	2	687	-11.51691273
OHR5	17.6688	19.1027	20.3096	2	690	-11.51485509
OHR5	17.6688	19.1027	20.3096	2	693	-11.51280709
OHR5	17.6688	19.1027	20.3096	2	696	-11.51076864
OHR5	17.6688	19.1027	20.3096	2	699	-11.50873966
OHR5	17.6688	19.1027	20.3096	2	702	-11.50672005
OHR5	17.6688	19.1027	20.3096	2	705	-11.50470973
OHR5	17.6688	19.1027	20.3096	2	708	-11.50270862
OHR5	17.6688	19.1027	20.3096	2	711	-11.50071663
OHR5	17.6688	19.1027	20.3096	2	714	-11.49873368
OHR5	17.6688	19.1027	20.3096	2	717	-11.49675969
OHR5	17.6688	19.1027	20.3096	2	720	-11.49479458
OHR5	17.6688	19.1027	20.3096	2	723	-11.49283827
OHR5	17.6688	19.1027	20.3096	2	726	-11.49089068
OHR5	17.6688	19.1027	20.3096	2	729	-11.48895173
OHR5	17.6688	19.1027	20.3096	2	732	-11.48702135
OHR5	17.6688	19.1027	20.3096	2	735	-11.48509947
OHR5	17.6688	19.1027	20.3096	2	738	-11.483186
OHR5	17.6688	19.1027	20.3096	2	741	-11.48128088
OHR5	17.6688	19.1027	20.3096	2	744	-11.47938404
OHR5	17.6688	19.1027	20.3096	2	747	-11.47749539
OHR5	17.6688	19.1027	20.3096	2	750	-11.47561488
OHR5	17.6688	19.1027	20.3096	2	753	-11.47374244
OHR5	17.6688	19.1027	20.3096	2	756	-11.47187798
OHR5	17.6688	19.1027	20.3096	2	759	-11.47002146
OHR5	17.6688	19.1027	20.3096	2	762	-11.46817279
OHR5	17.6688	19.1027	20.3096	2	765	-11.46633192
OHR5	17.6688	19.1027	20.3096	2	768	-11.46449878
OHR5	17.6688	19.1027	20.3096	2	771	-11.4626733
OHR5	17.6688	19.1027	20.3096	2	774	-11.46085542
OHR5	17.6688	19.1027	20.3096	2	777	-11.45904508
OHR5	17.6688	19.1027	20.3096	2	780	-11.45724222
OHR5	17.6688	19.1027	20.3096	2	783	-11.45544677
OHR5	17.6688	19.1027	20.3096	2	786	-11.45365868
OHR5	17.6688	19.1027	20.3096	2	789	-11.45187788
OHR5	17.6688	19.1027	20.3096	2	792	-11.45010432
OHR5	17.6688	19.1027	20.3096	2	795	-11.44833794
OHR5	17.6688	19.1027	20.3096	2	798	-11.44657868
OHR5	17.6688	19.1027	20.3096	2	800	-11.44540976
OHR5	17.6688	19.1027	20.3096	2	810	-11.43961169
OHR5	17.6688	19.1027	20.3096	2	820	-11.43388965
OHR5	17.6688	19.1027	20.3096	2	830	-11.42824168
OHR5	17.6688	19.1027	20.3096	2	840	-11.42266589
OHR5	17.6688	19.1027	20.3096	2	850	-11.41716047
OHR5	17.6688	19.1027	20.3096	2	860	-11.41172367
OHR5	17.6688	19.1027	20.3096	2	870	-11.40635381
OHR5	17.6688	19.1027	20.3096	2	880	-11.40104926
OHR5	17.6688	19.1027	20.3096	2	890	-11.39580846
OHR5	17.6688	19.1027	20.3096	2	900	-11.39062991
OHR5	17.6688	19.1027	20.3096	2	910	-11.38551214
OHR5	17.6688	19.1027	20.3096	2	920	-11.38045375
OHR5	17.6688	19.1027	20.3096	2	930	-11.37545338
OHR5	17.6688	19.1027	20.3096	2	940	-11.37050973
OHR5	17.6688	19.1027	20.3096	2	950	-11.36562151
OHR5	17.6688	19.1027	20.3096	2	960	-11.36078752
OHR5	17.6688	19.1027	20.3096	2	970	-11.35600655
OHR5	17.6688	19.1027	20.3096	2	980	-11.35127747
OHR5	17.6688	19.1027	20.3096	2	990	-11.34659916
OHR5	17.6688	19.1027	20.3096	2	1000	-11.34197055
OHR5	17.6688	19.1027	20.3096	2	1010	-11.3373906
OHR5	17.6688	19.1027	20.3096	2	1020	-11.33285829
OHR5	17.6688	19.1027	20.3096	2	1030	-11.32837264
OHR5	17.6688	19.1027	20.3096	2	1040	-11.32393272
OHR5	17.6688	19.1027	20.3096	2	1050	-11.3195376
OHR5	17.6688	19.1027	20.3096	2	1060	-11.31518638
OHR5	17.6688	19.1027	20.3096	2	1070	-11.3108782
OHR5	17.6688	19.1027	20.3096	2	1080	-11.30661222
OHR5	17.6688	19.1027	20.3096	2	1090	-11.30238762
OHR5	17.6688	19.1027	20.3096	2	1100	-11.29820361
OHR5	17.6688	19.1027	20.3096	2	1110	-11.29405942
OHR5	17.6688	19.1027	20.3096	2	1120	-11.2899543
OHR5	17.6688	19.1027	20.3096	2	1130	-11.28588752
OHR5	17.6688	19.1027	20.3096	2	1140	-11.28185838
OHR5	17.6688	19.1027	20.3096	2	1150	-11.27786618
OHR5	17.6688	19.1027	20.3096	2	1160	-11.27391025
OHR5	17.6688	19.1027	20.3096	2	1170	-11.26998994
OHR5	17.6688	19.1027	20.3096	2	1180	-11.26610463
OHR5	17.6688	19.1027	20.3096	2	1190	-11.26225369
OHR5	17.6688	19.1027	20.3096	2	1200	-11.25843651
OHR5	17.6688	19.1027	20.3096	2	1210	-11.25465252
OHR5	17.6688	19.1027	20.3096	2	1220	-11.25090114
OHR5	17.6688	19.1027	20.3096	2	1230	-11.24718182
OHR5	17.6688	19.1027	20.3096	2	1240	-11.24349401
OHR5	17.6688	19.1027	20.3096	2	1250	-11.23983718
OHR5	17.6688	19.1027	20.3096	2	1260	-11.23621083
OHR5	17.6688	19.1027	20.3096	2	1270	-11.23261445
OHR5	17.6688	19.1027	20.3096	2	1280	-11.22904754
OHR5	17.6688	19.1027	20.3096	2	1290	-11.22550963
OHR5	17.6688	19.1027	20.3096	2	1300	-11.22200025
OHR5	17.6688	19.1027	20.3096	2	1310	-11.21851895
OHR5	17.6688	19.1027	20.3096	2	1320	-11.21506528
OHR5	17.6688	19.1027	20.3096	2	1330	-11.21163881
OHR5	17.6688	19.1027	20.3096	2	1340	-11.20823911
OHR5	17.6688	19.1027	20.3096	2	1350	-11.20486577
OHR5	17.6688	19.1027	20.3096	2	1360	-11.20151838
OHR5	17.6688	19.1027	20.3096	2	1370	-11.19819655
OHR5	17.6688	19.1027	20.3096	2	1380	-11.19489989
OHR5	17.6688	19.1027	20.3096	2	1390	-11.19162802
OHR5	17.6688	19.1027	20.3096	2	1400	-11.18838058
OHR5	17.6688	19.1027	20.3096	2	1410	-11.1851572
OHR5	17.6688	19.1027	20.3096	2	1420	-11.18195753
OHR5	17.6688	19.1027	20.3096	2	1430	-11.17878122
OHR5	17.6688	19.1027	20.3096	2	1440	-11.17562793
OHR5	17.6688	19.1027	20.3096	2	1450	-11.17249734
OHR5	17.6688	19.1027	20.3096	2	1460	-11.16938912
OHR5	17.6688	19.1027	20.3096	2	1470	-11.16630295
OHR5	17.6688	19.1027	20.3096	2	1480	-11.16323853
OHR5	17.6688	19.1027	20.3096	2	1490	-11.16019554
OHR5	17.6688	19.1027	20.3096	2	1500	-11.1571737
OHR5	17.6688	19.1027	20.3096	2	1510	-11.15417271
OHR5	17.6688	19.1027	20.3096	2	1520	-11.15119228
OHR5	17.6688	19.1027	20.3096	2	1530	-11.14823213
OHR5	17.6688	19.1027	20.3096	2	1540	-11.145292
OHR5	17.6688	19.1027	20.3096	2	1550	-11.14237161
OHR5	17.6688	19.1027	20.3096	2	1560	-11.1394707
OHR5	17.6688	19.1027	20.3096	2	1570	-11.13658901
OHR5	17.6688	19.1027	20.3096	2	1580	-11.13372629
OHR5	17.6688	19.1027	20.3096	2	1590	-11.1308823
OHR5	17.6688	19.1027	20.3096	2	1600	-11.12805678
OHR5	17.6688	19.1027	20.3096	2	1610	-11.1252495
OHR5	17.6688	19.1027	20.3096	2	1620	-11.12246023
OHR5	17.6688	19.1027	20.3096	2	1630	-11.11968873
OHR5	17.6688	19.1027	20.3096	2	1640	-11.11693479
OHR5	17.6688	19.1027	20.3096	2	1650	-11.11419818
OHR5	17.6688	19.1027	20.3096	2	1660	-11.11147868
OHR5	17.6688	19.1027	20.3096	2	1670	-11.10877609
OHR5	17.6688	19.1027	20.3096	2	1680	-11.10609019
OHR5	17.6688	19.1027	20.3096	2	1690	-11.10342078
OHR5	17.6688	19.1027	20.3096	2	1700	-11.10076766
OHR5	17.6688	19.1027	20.3096	2	1710	-11.09813063
OHR5	17.6688	19.1027	20.3096	2	1720	-11.0955095
OHR5	17.6688	19.1027	20.3096	2	1730	-11.09290407
OHR5	17.6688	19.1027	20.3096	2	1740	-11.09031417
OHR5	17.6688	19.1027	20.3096	2	1750	-11.0877396
OHR5	17.6688	19.1027	20.3096	2	1760	-11.08518018
OHR5	17.6688	19.1027	20.3096	2	1770	-11.08263575
OHR5	17.6688	19.1027	20.3096	2	1780	-11.08010612
OHR5	17.6688	19.1027	20.3096	2	1790	-11.07759112
OHR5	17.6688	19.1027	20.3096	2	1800	-11.07509059
OHR5	17.6688	19.1027	20.3096	2	1810	-11.07260436
OHR5	17.6688	19.1027	20.3096	2	1820	-11.07013226
OHR5	17.6688	19.1027	20.3096	2	1830	-11.06767415
OHR5	17.6688	19.1027	20.3096	2	1840	-11.06522985
OHR5	17.6688	19.1027	20.3096	2	1850	-11.06279922
OHR5	17.6688	19.1027	20.3096	2	1860	-11.06038211
OHR5	17.6688	19.1027	20.3096	2	1870	-11.05797836
OHR5	17.6688	19.1027	20.3096	2	1880	-11.05558783
OHR5	17.6688	19.1027	20.3096	2	1890	-11.05321037
OHR5	17.6688	19.1027	20.3096	2	1900	-11.05084585
OHR5	17.6688	19.1027	20.3096	2	1910	-11.04849411
OHR5	17.6688	19.1027	20.3096	2	1920	-11.04615503
OHR5	17.6688	19.1027	20.3096	2	1930	-11.04382847
OHR5	17.6688	19.1027	20.3096	2	1940	-11.0415143
OHR5	17.6688	19.1027	20.3096	2	1950	-11.03921238
OHR5	17.6688	19.1027	20.3096	2	1960	-11.03692259
OHR5	17.6688	19.1027	20.3096	2	1970	-11.03464479
OHR5	17.6688	19.1027	20.3096	2	1980	-11.03237887
OHR5	17.6688	19.1027	20.3096	2	1990	-11.03012471
OHR5	17.6688	19.1027	20.3096	2	2000	-11.02788217
OHR5	17.6688	19.1027	20.3096	2	2010	-11.02565114
OHR5	17.6688	19.1027	20.3096	2	2020	-11.0234315
OHR5	17.6688	19.1027	20.3096	2	2030	-11.02122314
OHR5	17.6688	19.1027	20.3096	2	2040	-11.01902595
OHR5	17.6688	19.1027	20.3096	2	2050	-11.0168398
OHR5	17.6688	19.1027	20.3096	2	2060	-11.0146646
OHR5	17.6688	19.1027	20.3096	2	2070	-11.01250023
OHR5	17.6688	19.1027	20.3096	2	2080	-11.01034658
OHR5	17.6688	19.1027	20.3096	2	2090	-11.00820355
OHR5	17.6688	19.1027	20.3096	2	2100	-11.00607104
OHR5	17.6688	19.1027	20.3096	2	2110	-11.00394894
OHR5	17.6688	19.1027	20.3096	2	2120	-11.00183715
OHR5	17.6688	19.1027	20.3096	2	2130	-10.99973557
OHR5	17.6688	19.1027	20.3096	2	2140	-10.9976441
OHR5	17.6688	19.1027	20.3096	2	2150	-10.99556265
OHR5	17.6688	19.1027	20.3096	2	2160	-10.99349112
OHR5	17.6688	19.1027	20.3096	2	2170	-10.99142942
OHR5	17.6688	19.1027	20.3096	2	2180	-10.98937745
OHR5	17.6688	19.1027	20.3096	2	2190	-10.98733513
OHR5	17.6688	19.1027	20.3096	2	2200	-10.98530236
OHR5	17.6688	19.1027	20.3096	2	2210	-10.98327905
OHR5	17.6688	19.1027	20.3096	2	2220	-10.98126511
OHR5	17.6688	19.1027	20.3096	2	2230	-10.97926047
OHR5	17.6688	19.1027	20.3096	2	2240	-10.97726503
OHR5	17.6688	19.1027	20.3096	2	2250	-10.97527871
OHR5	17.6688	19.1027	20.3096	2	2260	-10.97330143
OHR5	17.6688	19.1027	20.3096	2	2270	-10.9713331
OHR5	17.6688	19.1027	20.3096	2	2280	-10.96937365
OHR5	17.6688	19.1027	20.3096	2	2290	-10.967423
OHR5	17.6688	19.1027	20.3096	2	2300	-10.96548106
OHR5	17.6688	19.1027	20.3096	2	2310	-10.96354776
OHR5	17.6688	19.1027	20.3096	2	2320	-10.96162302
OHR5	17.6688	19.1027	20.3096	2	2330	-10.95970677
OHR5	17.6688	19.1027	20.3096	2	2340	-10.95779893
OHR5	17.6688	19.1027	20.3096	2	2350	-10.95589943
OHR5	17.6688	19.1027	20.3096	2	2360	-10.9540082
OHR5	17.6688	19.1027	20.3096	2	2370	-10.95212516
OHR5	17.6688	19.1027	20.3096	2	2380	-10.95025025
OHR5	17.6688	19.1027	20.3096	2	2390	-10.94838339
OHR5	17.6688	19.1027	20.3096	2	2400	-10.94652452
OHR5	17.6688	19.1027	20.3096	2	2410	-10.94467357
OHR5	17.6688	19.1027	20.3096	2	2420	-10.94283046
OHR5	17.6688	19.1027	20.3096	2	2430	-10.94099514
OHR5	17.6688	19.1027	20.3096	2	2440	-10.93916754
OHR5	17.6688	19.1027	20.3096	2	2450	-10.9373476
OHR5	17.6688	19.1027	20.3096	2	2460	-10.93553524
OHR5	17.6688	19.1027	20.3096	2	2470	-10.93373041
OHR5	17.6688	19.1027	20.3096	2	2480	-10.93193305
OHR5	17.6688	19.1027	20.3096	2	2490	-10.93014309
OHR6	17.9683	28.0449	14.9683	1	300	-12.18731252
OHR6	17.9683	28.0449	14.9683	1	303	-12.17531404
OHR6	17.9683	28.0449	14.9683	1	306	-12.16348759
OHR6	17.9683	28.0449	14.9683	1	309	-12.15182878
OHR6	17.9683	28.0449	14.9683	1	312	-12.14033335
OHR6	17.9683	28.0449	14.9683	1	315	-12.12899723
OHR6	17.9683	28.0449	14.9683	1	318	-12.11781647
OHR6	17.9683	28.0449	14.9683	1	321	-12.10678726
OHR6	17.9683	28.0449	14.9683	1	324	-12.09590592
OHR6	17.9683	28.0449	14.9683	1	327	-12.0851689
OHR6	17.9683	28.0449	14.9683	1	330	-12.07457276
OHR6	17.9683	28.0449	14.9683	1	333	-12.06411419
OHR6	17.9683	28.0449	14.9683	1	336	-12.05378998
OHR6	17.9683	28.0449	14.9683	1	339	-12.04359703
OHR6	17.9683	28.0449	14.9683	1	342	-12.03353233
OHR6	17.9683	28.0449	14.9683	1	345	-12.02359297
OHR6	17.9683	28.0449	14.9683	1	348	-12.01377615
OHR6	17.9683	28.0449	14.9683	1	351	-12.00407914
OHR6	17.9683	28.0449	14.9683	1	354	-11.9944993
OHR6	17.9683	28.0449	14.9683	1	357	-11.98503408
OHR6	17.9683	28.0449	14.9683	1	360	-11.97568098
OHR6	17.9683	28.0449	14.9683	1	363	-11.96643762
OHR6	17.9683	28.0449	14.9683	1	366	-11.95730166
OHR6	17.9683	28.0449	14.9683	1	369	-11.94827083
OHR6	17.9683	28.0449	14.9683	1	372	-11.93934296
OHR6	17.9683	28.0449	14.9683	1	375	-11.9305159
OHR6	17.9683	28.0449	14.9683	1	378	-11.92178759
OHR6	17.9683	28.0449	14.9683	1	381	-11.91315602
OHR6	17.9683	28.0449	14.9683	1	384	-11.90461925
OHR6	17.9683	28.0449	14.9683	1	387	-11.89617538
OHR6	17.9683	28.0449	14.9683	1	390	-11.88782257
OHR6	17.9683	28.0449	14.9683	1	393	-11.87955903
OHR6	17.9683	28.0449	14.9683	1	396	-11.87138302
OHR6	17.9683	28.0449	14.9683	1	399	-11.86329285
OHR6	17.9683	28.0449	14.9683	1	402	-11.85528687
OHR6	17.9683	28.0449	14.9683	1	405	-11.8473635
OHR6	17.9683	28.0449	14.9683	1	408	-11.83952116
OHR6	17.9683	28.0449	14.9683	1	411	-11.83175834
OHR6	17.9683	28.0449	14.9683	1	414	-11.82407357
OHR6	17.9683	28.0449	14.9683	1	417	-11.81646541
OHR6	17.9683	28.0449	14.9683	1	420	-11.80893247
OHR6	17.9683	28.0449	14.9683	1	423	-11.80147337
OHR6	17.9683	28.0449	14.9683	1	426	-11.79408679
OHR6	17.9683	28.0449	14.9683	1	429	-11.78677144
OHR6	17.9683	28.0449	14.9683	1	432	-11.77952606
OHR6	17.9683	28.0449	14.9683	1	435	-11.77234941
OHR6	17.9683	28.0449	14.9683	1	438	-11.7652403
OHR6	17.9683	28.0449	14.9683	1	441	-11.75819757
OHR6	17.9683	28.0449	14.9683	1	444	-11.75122005
OHR6	17.9683	28.0449	14.9683	1	447	-11.74430666
OHR6	17.9683	28.0449	14.9683	1	450	-11.7374563
OHR6	17.9683	28.0449	14.9683	1	453	-11.73066791
OHR6	17.9683	28.0449	14.9683	1	456	-11.72394045
OHR6	17.9683	28.0449	14.9683	1	459	-11.71727293
OHR6	17.9683	28.0449	14.9683	1	462	-11.71066435
OHR6	17.9683	28.0449	14.9683	1	465	-11.70411375
OHR6	17.9683	28.0449	14.9683	1	468	-11.69762019
OHR6	17.9683	28.0449	14.9683	1	471	-11.69118275
OHR6	17.9683	28.0449	14.9683	1	474	-11.68480054
OHR6	17.9683	28.0449	14.9683	1	477	-11.67847267
OHR6	17.9683	28.0449	14.9683	1	480	-11.6721983
OHR6	17.9683	28.0449	14.9683	1	483	-11.66597658
OHR6	17.9683	28.0449	14.9683	1	486	-11.65980669
OHR6	17.9683	28.0449	14.9683	1	489	-11.65368784
OHR6	17.9683	28.0449	14.9683	1	492	-11.64761924
OHR6	17.9683	28.0449	14.9683	1	495	-11.64160012
OHR6	17.9683	28.0449	14.9683	1	498	-11.63562974
OHR6	17.9683	28.0449	14.9683	1	501	-11.62970736
OHR6	17.9683	28.0449	14.9683	1	504	-11.62383226
OHR6	17.9683	28.0449	14.9683	1	507	-11.61800375
OHR6	17.9683	28.0449	14.9683	1	510	-11.61222114
OHR6	17.9683	28.0449	14.9683	1	513	-11.60648375
OHR6	17.9683	28.0449	14.9683	1	516	-11.60079092
OHR6	17.9683	28.0449	14.9683	1	519	-11.59514201
OHR6	17.9683	28.0449	14.9683	1	522	-11.5895364
OHR6	17.9683	28.0449	14.9683	1	525	-11.58397345
OHR6	17.9683	28.0449	14.9683	1	528	-11.57845256
OHR6	17.9683	28.0449	14.9683	1	531	-11.57297315
OHR6	17.9683	28.0449	14.9683	1	534	-11.56753463
OHR6	17.9683	28.0449	14.9683	1	537	-11.56213643
OHR6	17.9683	28.0449	14.9683	1	540	-11.55677799
OHR6	17.9683	28.0449	14.9683	1	543	-11.55145876
OHR6	17.9683	28.0449	14.9683	1	546	-11.54617821
OHR6	17.9683	28.0449	14.9683	1	549	-11.54093581
OHR6	17.9683	28.0449	14.9683	1	552	-11.53573105
OHR6	17.9683	28.0449	14.9683	1	555	-11.53056342
OHR6	17.9683	28.0449	14.9683	1	558	-11.52543242
OHR6	17.9683	28.0449	14.9683	1	561	-11.52033757
OHR6	17.9683	28.0449	14.9683	1	564	-11.51527839
OHR6	17.9683	28.0449	14.9683	1	567	-11.51025441
OHR6	17.9683	28.0449	14.9683	1	570	-11.50526517
OHR6	17.9683	28.0449	14.9683	1	573	-11.50031023
OHR6	17.9683	28.0449	14.9683	1	576	-11.49538914
OHR6	17.9683	28.0449	14.9683	1	579	-11.49050146
OHR6	17.9683	28.0449	14.9683	1	582	-11.48564677
OHR6	17.9683	28.0449	14.9683	1	585	-11.48082466
OHR6	17.9683	28.0449	14.9683	1	588	-11.4760347
OHR6	17.9683	28.0449	14.9683	1	591	-11.4712765
OHR6	17.9683	28.0449	14.9683	1	594	-11.46654967
OHR6	17.9683	28.0449	14.9683	1	597	-11.4618538
OHR6	17.9683	28.0449	14.9683	1	600	-11.45718853
OHR6	17.9683	28.0449	14.9683	1	603	-11.45255347
OHR6	17.9683	28.0449	14.9683	1	606	-11.44794826
OHR6	17.9683	28.0449	14.9683	1	609	-11.44337253
OHR6	17.9683	28.0449	14.9683	1	612	-11.43882594
OHR6	17.9683	28.0449	14.9683	1	615	-11.43430812
OHR6	17.9683	28.0449	14.9683	1	618	-11.42981874
OHR6	17.9683	28.0449	14.9683	1	621	-11.42535746
OHR6	17.9683	28.0449	14.9683	1	624	-11.42092394
OHR6	17.9683	28.0449	14.9683	1	627	-11.41651787
OHR6	17.9683	28.0449	14.9683	1	630	-11.41213891
OHR6	17.9683	28.0449	14.9683	1	633	-11.40778676
OHR6	17.9683	28.0449	14.9683	1	636	-11.40346111
OHR6	17.9683	28.0449	14.9683	1	639	-11.39916164
OHR6	17.9683	28.0449	14.9683	1	642	-11.39488807
OHR6	17.9683	28.0449	14.9683	1	645	-11.39064009
OHR6	17.9683	28.0449	14.9683	1	648	-11.38641741
OHR6	17.9683	28.0449	14.9683	1	651	-11.38221976
OHR6	17.9683	28.0449	14.9683	1	654	-11.37804685
OHR6	17.9683	28.0449	14.9683	1	657	-11.3738984
OHR6	17.9683	28.0449	14.9683	1	660	-11.36977414
OHR6	17.9683	28.0449	14.9683	1	663	-11.3656738
OHR6	17.9683	28.0449	14.9683	1	666	-11.36159713
OHR6	17.9683	28.0449	14.9683	1	669	-11.35754387
OHR6	17.9683	28.0449	14.9683	1	672	-11.35351375
OHR6	17.9683	28.0449	14.9683	1	675	-11.34950652
OHR6	17.9683	28.0449	14.9683	1	678	-11.34552195
OHR6	17.9683	28.0449	14.9683	1	681	-11.34155979
OHR6	17.9683	28.0449	14.9683	1	684	-11.3376198
OHR6	17.9683	28.0449	14.9683	1	687	-11.33370174
OHR6	17.9683	28.0449	14.9683	1	690	-11.32980538
OHR6	17.9683	28.0449	14.9683	1	693	-11.32593049
OHR6	17.9683	28.0449	14.9683	1	696	-11.32207686
OHR6	17.9683	28.0449	14.9683	1	699	-11.31824425
OHR6	17.9683	28.0449	14.9683	1	702	-11.31443245
OHR6	17.9683	28.0449	14.9683	1	705	-11.31064124
OHR6	17.9683	28.0449	14.9683	1	708	-11.30687042
OHR6	17.9683	28.0449	14.9683	1	711	-11.30311977
OHR6	17.9683	28.0449	14.9683	1	714	-11.29938909
OHR6	17.9683	28.0449	14.9683	1	717	-11.29567817
OHR6	17.9683	28.0449	14.9683	1	720	-11.29198683
OHR6	17.9683	28.0449	14.9683	1	723	-11.28831485
OHR6	17.9683	28.0449	14.9683	1	726	-11.28466205
OHR6	17.9683	28.0449	14.9683	1	729	-11.28102824
OHR6	17.9683	28.0449	14.9683	1	732	-11.27741323
OHR6	17.9683	28.0449	14.9683	1	735	-11.27381683
OHR6	17.9683	28.0449	14.9683	1	738	-11.27023885
OHR6	17.9683	28.0449	14.9683	1	741	-11.26667913
OHR6	17.9683	28.0449	14.9683	1	744	-11.26313749
OHR6	17.9683	28.0449	14.9683	1	747	-11.25961374
OHR6	17.9683	28.0449	14.9683	1	750	-11.25610771
OHR6	17.9683	28.0449	14.9683	1	753	-11.25261924
OHR6	17.9683	28.0449	14.9683	1	756	-11.24914816
OHR6	17.9683	28.0449	14.9683	1	759	-11.2456943
OHR6	17.9683	28.0449	14.9683	1	762	-11.24225749
OHR6	17.9683	28.0449	14.9683	1	765	-11.23883759
OHR6	17.9683	28.0449	14.9683	1	768	-11.23543442
OHR6	17.9683	28.0449	14.9683	1	771	-11.23204783
OHR6	17.9683	28.0449	14.9683	1	774	-11.22867768
OHR6	17.9683	28.0449	14.9683	1	777	-11.2253238
OHR6	17.9683	28.0449	14.9683	1	780	-11.22198604
OHR6	17.9683	28.0449	14.9683	1	783	-11.21866426
OHR6	17.9683	28.0449	14.9683	1	786	-11.21535831
OHR6	17.9683	28.0449	14.9683	1	789	-11.21206805
OHR6	17.9683	28.0449	14.9683	1	792	-11.20879333
OHR6	17.9683	28.0449	14.9683	1	795	-11.20553401
OHR6	17.9683	28.0449	14.9683	1	798	-11.20228996
OHR6	17.9683	28.0449	14.9683	1	800	-11.20013568
OHR6	17.9683	28.0449	14.9683	1	810	-11.18946369
OHR6	17.9683	28.0449	14.9683	1	820	-11.17895392
OHR6	17.9683	28.0449	14.9683	1	830	-11.16860168
OHR6	17.9683	28.0449	14.9683	1	840	-11.15840248
OHR6	17.9683	28.0449	14.9683	1	850	-11.14835202
OHR6	17.9683	28.0449	14.9683	1	860	-11.13844617
OHR6	17.9683	28.0449	14.9683	1	870	-11.12868098
OHR6	17.9683	28.0449	14.9683	1	880	-11.11905263
OHR6	17.9683	28.0449	14.9683	1	890	-11.10955746
OHR6	17.9683	28.0449	14.9683	1	900	-11.10019198
OHR6	17.9683	28.0449	14.9683	1	910	-11.09095278
OHR6	17.9683	28.0449	14.9683	1	920	-11.08183662
OHR6	17.9683	28.0449	14.9683	1	930	-11.07284037
OHR6	17.9683	28.0449	14.9683	1	940	-11.06396101
OHR6	17.9683	28.0449	14.9683	1	950	-11.05519563
OHR6	17.9683	28.0449	14.9683	1	960	-11.04654143
OHR6	17.9683	28.0449	14.9683	1	970	-11.03799571
OHR6	17.9683	28.0449	14.9683	1	980	-11.02955586
OHR6	17.9683	28.0449	14.9683	1	990	-11.02121937
OHR6	17.9683	28.0449	14.9683	1	1000	-11.01298381
OHR6	17.9683	28.0449	14.9683	1	1010	-11.00484682
OHR6	17.9683	28.0449	14.9683	1	1020	-10.99680615
OHR6	17.9683	28.0449	14.9683	1	1030	-10.9888596
OHR6	17.9683	28.0449	14.9683	1	1040	-10.98100505
OHR6	17.9683	28.0449	14.9683	1	1050	-10.97324046
OHR6	17.9683	28.0449	14.9683	1	1060	-10.96556384
OHR6	17.9683	28.0449	14.9683	1	1070	-10.95797326
